180;180;172;0;173;144.975;0;true;
180;180;172;0;173;144.975;0;true;
143;145;140;147;144;164.556;0;true;
180;180;173;0;175;144.963;0;true;
180;180;174;0;176;144.942;0;true;
144;154;138;146;130;163.41;0;true;
144;154;138;146;130;163.41;0;true;
180;180;174;0;175;144.955;0;true;
180;180;176;0;178;144.865;0;true;
151;164;148;147;141;168.945;0;true;
146;148;143;146;139;165.043;0;true;
180;180;173;0;175;144.963;0;true;
122;156;150;148;130;161.916;0;true;
138;154;141;145;137;163.976;0;true;
142;145;145;146;138;164.187;0;true;
180;180;174;0;176;144.942;0;true;
142;145;145;146;138;164.187;0;true;
140;167;135;141;144;158.324;0;true;
148;163;137;141;137;158.318;0;true;
123;166;152;144;139;157.48;0;true;
123;166;152;144;139;157.48;0;true;
124;143;145;142;167;155.781;0;true;
145;155;144;147;139;159.082;0;true;
123;166;152;144;139;157.48;0;true;
136;126;143;148;139;153.725;0;true;
173;180;166;0;166;137.85;0;true;
138;127;140;143;134;152.363;0;true;
173;180;166;0;166;137.85;0;true;
173;180;166;0;166;137.85;0;true;
138;127;140;143;134;152.363;0;true;
170;180;165;0;164;137.686;0;true;
172;180;166;0;166;137.828;0;true;
172;180;166;0;165;137.802;0;true;
174;180;167;0;167;137.91;0;true;
147;166;145;129;89;147.951;0;true;
172;180;166;0;165;137.802;0;true;
138;127;140;143;134;152.363;0;true;
172;180;166;0;165;137.802;0;true;
170;180;165;0;164;137.686;0;true;
139;130;134;146;132;152.135;0;true;
173;180;166;0;166;137.85;0;true;
173;180;166;0;166;137.85;0;true;
173;180;166;0;166;137.85;0;true;
138;127;140;143;134;152.363;0;true;
171;180;165;0;164;137.718;0;true;
174;180;167;0;166;137.89;0;true;
147;166;145;129;89;147.951;0;true;
171;180;165;0;164;137.718;0;true;
172;180;166;0;166;137.828;0;true;
139;134;141;143;132;153.404;0;true;
172;180;166;0;165;137.802;0;true;
173;180;167;0;166;137.872;0;true;
172;180;166;0;165;137.802;0;true;
172;180;166;0;165;137.802;0;true;
173;180;167;0;166;137.872;0;true;
174;180;168;0;168;137.941;0;true;
180;180;174;0;175;137.874;0;true;
127;162;144;137;150;156.912;0;true;
146;147;147;145;137;157.99;0;true;
150;175;137;143;140;160.648;0;true;
146;176;133;142;147;160.293;0;true;
150;175;137;143;140;160.648;0;true;
146;165;145;148;143;161.186;0;true;
148;167;146;148;143;161.782;0;true;
139;178;143;144;139;160.469;0;true;
146;176;133;142;147;160.293;0;true;
146;176;133;142;147;160.293;0;true;
159;130;163;144;145;159;0;true;
147;167;142;149;143;161.269;0;true;
150;175;137;143;140;160.648;0;true;
146;165;145;148;143;161.186;0;true;
143;170;147;145;137;160.492;0;true;
146;176;133;142;147;160.293;0;true;
145;170;146;148;141;161.533;0;true;
147;165;146;147;141;161.068;0;true;
146;165;145;148;143;161.186;0;true;
146;176;133;142;147;160.293;0;true;
147;165;146;147;141;161.068;0;true;
147;167;142;149;143;161.269;0;true;
149;161;149;149;143;161.631;0;true;
147;165;146;147;141;161.068;0;true;
147;165;146;147;141;161.068;0;true;
146;176;133;142;147;160.293;0;true;
