10;180;180;0;160;118.46;0;true;
0.40042;179.64768;167.73748;1.98203;179.2310192;117.695;0.0013708;false;
5.2;180;180;1.8;170;118.375;0;true;
70;50;150;150;120;133.785;0;true;
0;180;180;3;170;117.717;0;true;
10;180;180;0;160;118.46;0;true;
0.061892608;179.502776;168.8557072;0.0362569;179.5434864;117.74;0.000119108;false;
0.40042;179.64768;167.73748;1.98203;179.2310192;117.695;0.0013708;false;
0.08663;180;176.922;0.21122;177.781;117.986;0.00085;false;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
50.506;169.8;130.475;0.969;179.25;120.534;0;true;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
0.08663;180;176.922;0.21122;177.781;117.986;0.00085;false;
50.506;169.8;130.475;0.969;179.25;120.534;0;true;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
0.061892608;179.502776;168.8557072;0.0362569;179.5434864;117.74;0.000119108;false;
0;180;180;3;170;117.717;0;true;
17.105;170.13;165.155;0.596;170.016;118.486;0.002;false;
50.506;169.8;130.475;0.969;179.25;120.534;0;true;
0;180;180;3;170;117.717;0;true;
0.1;180;180;3.9;170;117.722;0;true;
12.6;177.5;112;72.4;172.5;122.604;0;true;
0.671;173.849;170.052;176.931;16.5;120.965;0.003;false;
0.0885625;179.81205;180;1.0998782;179.99953;117.879;2.07e-05;false;
0.01489;180;179.029;0.05558;179.9;117.949;0.00053;false;
0;180;180;3;170;117.717;0;true;
5.2;180;180;1.8;170;118.375;0;true;
0.08663;180;176.922;0.21122;177.781;117.986;0.00085;false;
0.1;180;180;3.9;170;117.722;0;true;
2.236;170.0011;179.7665;0.0009099;180;116.795;0.0045099;false;
0.1;180;180;3.9;170;117.722;0;true;
8.2939464;179.86362;175.91098;0.9315706;179.9994428;118.984;0.0004402;false;
0.0885625;179.81205;180;1.0998782;179.99953;117.879;2.07e-05;false;
90;180;180;0;150;135.58;0;true;
180;100;160;10;160;137.781;0;true;
133.53;179.957;149.876;0.1;144.59;142.97;0.053;false;
71.31733;180;179.53261;0;178.1527;132.539;0.00264;false;
133.53;179.957;149.876;0.1;144.59;142.97;0.053;false;
133.53;179.957;149.876;0.1;144.59;142.97;0.053;false;
150.001;139.64942;160.09555;7.16161;150.1146;141.482;0.02218;false;
150.001;139.64942;160.09555;7.16161;150.1146;141.482;0.02218;false;
150.001;139.64942;160.09555;7.16161;150.1146;141.482;0.02218;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
179.4434;180;172.177;44.046;174.367;156.769;0.0334;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
142.174;139.966;170.62688;134.6;158.652;173.016;0.01888;false;
142.174;139.966;170.62688;134.6;158.652;173.016;0.01888;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
179.382;180;169.89696;34.58248;180;154.702;0.13856;false;
169.297;170.278;139.791;95.561;170.073;167.04;0;true;
179.382;180;169.89696;34.58248;180;154.702;0.13856;false;
179.382;180;169.89696;34.58248;180;154.702;0.13856;false;
142.174;139.966;170.62688;134.6;158.652;173.016;0.01888;false;
95;179.9;140;0;179.1;135.211;0;true;
3.975;179.9;139.4;89.979;179.741;133.633;0.005;false;
3.975;179.9;139.4;89.979;179.741;133.633;0.005;false;
0.013;179.975;160.91;79.84;177.263;132.794;0.001;false;
0.013;179.975;160.91;79.84;177.263;132.794;0.001;false;
107.9;175.1;178.08;0;140.9;138.108;0.02;false;
39.20267;179.988;179.79334;20.2970473;179.71886;125.537;8.27e-05;false;
135.407466;170.68805;117.6586;1.2699304;171.97595;138.094;3.6e-06;false;
102.2;170.814;150.525;3.756;167.705;137.111;0;true;
180;180;180;23;180;152.874;0;true;
180;180;180;23;180;152.874;0;true;
179.98796;175.75278;179.99867;25.2703;179.98907;145.279;0.00122;false;
